type,client,tx,amount
deposit,1,7310,10.0
deposit,2,7311,30.0
deposit,1,7312,10.0
deposit,1,7314,10.0
withdrawal,2,7315,10.0
deposit,1,7316,10.0
deposit,2,7317,30.0
deposit,1,7318,10.0
deposit,1,7320,10.0
deposit,1,7322,10.0
deposit,2,7323,30.0
deposit,1,7324,10.0
withdrawal,2,7325,10.0
deposit,1,7326,10.0
deposit,1,7328,10.0
deposit,2,7329,30.0
deposit,1,7330,10.0
deposit,1,7332,10.0
deposit,1,7334,10.0
deposit,2,7335,30.0
deposit,1,7336,10.0
deposit,1,7338,10.0
deposit,1,7340,10.0
deposit,2,7341,30.0
deposit,1,7342,10.0
deposit,1,7344,10.0
withdrawal,2,7345,10.0
deposit,1,7346,10.0
deposit,2,7347,30.0
deposit,1,7348,10.0
deposit,1,7350,10.0
deposit,1,7352,10.0
deposit,2,7353,30.0
deposit,1,7354,10.0
withdrawal,2,7355,10.0
deposit,1,7356,10.0
deposit,1,7358,10.0
deposit,2,7359,30.0
deposit,1,7360,10.0
deposit,1,7362,10.0
deposit,1,7364,10.0
deposit,2,7365,30.0
deposit,1,7366,10.0
deposit,1,7368,10.0
deposit,1,7370,10.0
deposit,2,7371,30.0
deposit,1,7372,10.0
deposit,1,7374,10.0
withdrawal,2,7375,10.0
deposit,1,7376,10.0
deposit,2,7377,30.0
deposit,1,7378,10.0
deposit,1,7380,10.0
deposit,1,7382,10.0
deposit,2,7383,30.0
deposit,1,7384,10.0
withdrawal,2,7385,10.0
deposit,1,7386,10.0
deposit,1,7388,10.0
deposit,2,7389,30.0
deposit,1,7390,10.0
deposit,1,7392,10.0
deposit,1,7394,10.0
deposit,2,7395,30.0
deposit,1,7396,10.0
deposit,1,7398,10.0
deposit,1,7400,10.0
deposit,2,7401,30.0
deposit,1,7402,10.0
deposit,1,7404,10.0
withdrawal,2,7405,10.0
deposit,1,7406,10.0
deposit,2,7407,30.0
deposit,1,7408,10.0
deposit,1,7410,10.0
deposit,1,7412,10.0
deposit,2,7413,30.0
deposit,1,7414,10.0
withdrawal,2,7415,10.0
deposit,1,7416,10.0
deposit,1,7418,10.0
deposit,2,7419,30.0
deposit,1,7420,10.0
deposit,1,7422,10.0
deposit,1,7424,10.0
deposit,2,7425,30.0
deposit,1,7426,10.0
deposit,1,7428,10.0
deposit,1,7430,10.0
deposit,2,7431,30.0
deposit,1,7432,10.0
deposit,1,7434,10.0
withdrawal,2,7435,10.0
deposit,1,7436,10.0
deposit,2,7437,30.0
deposit,1,7438,10.0
deposit,1,7440,10.0
deposit,1,7442,10.0
deposit,2,7443,30.0
deposit,1,7444,10.0
withdrawal,2,7445,10.0
deposit,1,7446,10.0
deposit,1,7448,10.0
deposit,2,7449,30.0
deposit,1,7450,10.0
deposit,1,7452,10.0
deposit,1,7454,10.0
deposit,2,7455,30.0
deposit,1,7456,10.0
deposit,1,7458,10.0
deposit,1,7460,10.0
deposit,2,7461,30.0
deposit,1,7462,10.0
deposit,1,7464,10.0
withdrawal,2,7465,10.0
deposit,1,7466,10.0
deposit,2,7467,30.0
deposit,1,7468,10.0
deposit,1,7470,10.0
deposit,1,7472,10.0
deposit,2,7473,30.0
deposit,1,7474,10.0
withdrawal,2,7475,10.0
deposit,1,7476,10.0
deposit,1,7478,10.0
deposit,2,7479,30.0
deposit,1,7480,10.0
deposit,1,7482,10.0
deposit,1,7484,10.0
deposit,2,7485,30.0
deposit,1,7486,10.0
deposit,1,7488,10.0
deposit,1,7490,10.0
deposit,2,7491,30.0
deposit,1,7492,10.0
deposit,1,7494,10.0
withdrawal,2,7495,10.0
deposit,1,7496,10.0
deposit,2,7497,30.0
deposit,1,7498,10.0
deposit,1,7500,10.0
deposit,1,7502,10.0
deposit,2,7503,30.0
deposit,1,7504,10.0
withdrawal,2,7505,10.0
deposit,1,7506,10.0
deposit,1,7508,10.0
deposit,2,7509,30.0
deposit,1,7510,10.0
deposit,1,7512,10.0
deposit,1,7514,10.0
deposit,2,7515,30.0
deposit,1,7516,10.0
deposit,1,7518,10.0
deposit,1,7520,10.0
deposit,2,7521,30.0
deposit,1,7522,10.0
deposit,1,7524,10.0
withdrawal,2,7525,10.0
deposit,1,7526,10.0
deposit,2,7527,30.0
deposit,1,7528,10.0
deposit,1,7530,10.0
deposit,1,7532,10.0
deposit,2,7533,30.0
deposit,1,7534,10.0
withdrawal,2,7535,10.0
deposit,1,7536,10.0
deposit,1,7538,10.0
deposit,2,7539,30.0
deposit,1,7540,10.0
deposit,1,7542,10.0
deposit,1,7544,10.0
deposit,2,7545,30.0
deposit,1,7546,10.0
deposit,1,7548,10.0
deposit,1,7550,10.0
deposit,2,7551,30.0
deposit,1,7552,10.0
deposit,1,7554,10.0
withdrawal,2,7555,10.0
deposit,1,7556,10.0
deposit,2,7557,30.0
deposit,1,7558,10.0
deposit,1,7560,10.0
deposit,1,7562,10.0
deposit,2,7563,30.0
deposit,1,7564,10.0
withdrawal,2,7565,10.0
deposit,1,7566,10.0
deposit,1,7568,10.0
deposit,2,7569,30.0
deposit,1,7570,10.0
deposit,1,7572,10.0
deposit,1,7574,10.0
deposit,2,7575,30.0
deposit,1,7576,10.0
deposit,1,7578,10.0
deposit,1,7580,10.0
deposit,2,7581,30.0
deposit,1,7582,10.0
deposit,1,7584,10.0
withdrawal,2,7585,10.0
deposit,1,7586,10.0
deposit,2,7587,30.0
deposit,1,7588,10.0
deposit,1,7590,10.0
deposit,1,7592,10.0
deposit,2,7593,30.0
deposit,1,7594,10.0
withdrawal,2,7595,10.0
deposit,1,7596,10.0
deposit,1,7598,10.0
deposit,2,7599,30.0
deposit,1,7600,10.0
deposit,1,7602,10.0
deposit,1,7604,10.0
deposit,2,7605,30.0
deposit,1,7606,10.0
deposit,1,7608,10.0
deposit,1,7610,10.0
deposit,2,7611,30.0
deposit,1,7612,10.0
deposit,1,7614,10.0
withdrawal,2,7615,10.0
deposit,1,7616,10.0
deposit,2,7617,30.0
deposit,1,7618,10.0
deposit,1,7620,10.0
deposit,1,7622,10.0
deposit,2,7623,30.0
deposit,1,7624,10.0
withdrawal,2,7625,10.0
deposit,1,7626,10.0
deposit,1,7628,10.0
deposit,2,7629,30.0
deposit,1,7630,10.0
deposit,1,7632,10.0
deposit,1,7634,10.0
deposit,2,7635,30.0
deposit,1,7636,10.0
deposit,1,7638,10.0
deposit,1,7640,10.0
deposit,2,7641,30.0
deposit,1,7642,10.0
deposit,1,7644,10.0
withdrawal,2,7645,10.0
deposit,1,7646,10.0
deposit,2,7647,30.0
deposit,1,7648,10.0
deposit,1,7650,10.0
deposit,1,7652,10.0
deposit,2,7653,30.0
deposit,1,7654,10.0
withdrawal,2,7655,10.0
deposit,1,7656,10.0
deposit,1,7658,10.0
deposit,2,7659,30.0
deposit,1,7660,10.0
deposit,1,7662,10.0
deposit,1,7664,10.0
deposit,2,7665,30.0
deposit,1,7666,10.0
deposit,1,7668,10.0
deposit,1,7670,10.0
deposit,2,7671,30.0
deposit,1,7672,10.0
deposit,1,7674,10.0
withdrawal,2,7675,10.0
deposit,1,7676,10.0
deposit,2,7677,30.0
deposit,1,7678,10.0
deposit,1,7680,10.0
deposit,1,7682,10.0
deposit,2,7683,30.0
deposit,1,7684,10.0
withdrawal,2,7685,10.0
deposit,1,7686,10.0
deposit,1,7688,10.0
deposit,2,7689,30.0
deposit,1,7690,10.0
deposit,1,7692,10.0
deposit,1,7694,10.0
deposit,2,7695,30.0
deposit,1,7696,10.0
deposit,1,7698,10.0
deposit,1,7700,10.0
deposit,2,7701,30.0
deposit,1,7702,10.0
deposit,1,7704,10.0
withdrawal,2,7705,10.0
deposit,1,7706,10.0
deposit,2,7707,30.0
deposit,1,7708,10.0
deposit,1,7710,10.0
deposit,1,7712,10.0
deposit,2,7713,30.0
deposit,1,7714,10.0
withdrawal,2,7715,10.0
deposit,1,7716,10.0
deposit,1,7718,10.0
deposit,2,7719,30.0
deposit,1,7720,10.0
deposit,1,7722,10.0
deposit,1,7724,10.0
deposit,2,7725,30.0
deposit,1,7726,10.0
deposit,1,7728,10.0
deposit,1,7730,10.0
deposit,2,7731,30.0
deposit,1,7732,10.0
deposit,1,7734,10.0
withdrawal,2,7735,10.0
deposit,1,7736,10.0
deposit,2,7737,30.0
deposit,1,7738,10.0
deposit,1,7740,10.0
deposit,1,7742,10.0
deposit,2,7743,30.0
deposit,1,7744,10.0
withdrawal,2,7745,10.0
deposit,1,7746,10.0
deposit,1,7748,10.0
deposit,2,7749,30.0
deposit,1,7750,10.0
deposit,1,7752,10.0
deposit,1,7754,10.0
deposit,2,7755,30.0
deposit,1,7756,10.0
deposit,1,7758,10.0
deposit,1,7760,10.0
deposit,2,7761,30.0
deposit,1,7762,10.0
deposit,1,7764,10.0
withdrawal,2,7765,10.0
deposit,1,7766,10.0
deposit,2,7767,30.0
deposit,1,7768,10.0
deposit,1,7770,10.0
deposit,1,7772,10.0
deposit,2,7773,30.0
deposit,1,7774,10.0
withdrawal,2,7775,10.0
deposit,1,7776,10.0
deposit,1,7778,10.0
deposit,2,7779,30.0
deposit,1,7780,10.0
deposit,1,7782,10.0
deposit,1,7784,10.0
deposit,2,7785,30.0
deposit,1,7786,10.0
deposit,1,7788,10.0
deposit,1,7790,10.0
deposit,2,7791,30.0
deposit,1,7792,10.0
deposit,1,7794,10.0
withdrawal,2,7795,10.0
deposit,1,7796,10.0
deposit,2,7797,30.0
deposit,1,7798,10.0
deposit,1,7800,10.0
deposit,1,7802,10.0
deposit,2,7803,30.0
deposit,1,7804,10.0
withdrawal,2,7805,10.0
deposit,1,7806,10.0
deposit,1,7808,10.0
deposit,2,7809,30.0
deposit,1,7810,10.0
deposit,1,7812,10.0
deposit,1,7814,10.0
deposit,2,7815,30.0
deposit,1,7816,10.0
deposit,1,7818,10.0
deposit,1,7820,10.0
deposit,2,7821,30.0
deposit,1,7822,10.0
deposit,1,7824,10.0
withdrawal,2,7825,10.0
deposit,1,7826,10.0
deposit,2,7827,30.0
deposit,1,7828,10.0
deposit,1,7830,10.0
deposit,1,7832,10.0
deposit,2,7833,30.0
deposit,1,7834,10.0
withdrawal,2,7835,10.0
deposit,1,7836,10.0
deposit,1,7838,10.0
deposit,2,7839,30.0
deposit,1,7840,10.0
deposit,1,7842,10.0
deposit,1,7844,10.0
deposit,2,7845,30.0
deposit,1,7846,10.0
deposit,1,7848,10.0
deposit,1,7850,10.0
deposit,2,7851,30.0
deposit,1,7852,10.0
deposit,1,7854,10.0
withdrawal,2,7855,10.0
deposit,1,7856,10.0
deposit,2,7857,30.0
deposit,1,7858,10.0
deposit,1,7860,10.0
deposit,1,7862,10.0
deposit,2,7863,30.0
deposit,1,7864,10.0
withdrawal,2,7865,10.0
deposit,1,7866,10.0
deposit,1,7868,10.0
deposit,2,7869,30.0
deposit,1,7870,10.0
deposit,1,7872,10.0
deposit,1,7874,10.0
deposit,2,7875,30.0
deposit,1,7876,10.0
deposit,1,7878,10.0
deposit,1,7880,10.0
deposit,2,7881,30.0
deposit,1,7882,10.0
deposit,1,7884,10.0
withdrawal,2,7885,10.0
deposit,1,7886,10.0
deposit,2,7887,30.0
deposit,1,7888,10.0
deposit,1,7890,10.0
deposit,1,7892,10.0
deposit,2,7893,30.0
deposit,1,7894,10.0
withdrawal,2,7895,10.0
deposit,1,7896,10.0
deposit,1,7898,10.0
deposit,2,7899,30.0
deposit,1,7900,10.0
deposit,1,7902,10.0
deposit,1,7904,10.0
deposit,2,7905,30.0
deposit,1,7906,10.0
deposit,1,7908,10.0
deposit,1,7910,10.0
deposit,2,7911,30.0
deposit,1,7912,10.0
deposit,1,7914,10.0
withdrawal,2,7915,10.0
deposit,1,7916,10.0
deposit,2,7917,30.0
deposit,1,7918,10.0
deposit,1,7920,10.0
deposit,1,7922,10.0
deposit,2,7923,30.0
deposit,1,7924,10.0
withdrawal,2,7925,10.0
deposit,1,7926,10.0
deposit,1,7928,10.0
deposit,2,7929,30.0
deposit,1,7930,10.0
deposit,1,7932,10.0
deposit,1,7934,10.0
deposit,2,7935,30.0
deposit,1,7936,10.0
deposit,1,7938,10.0
deposit,1,7940,10.0
deposit,2,7941,30.0
deposit,1,7942,10.0
deposit,1,7944,10.0
withdrawal,2,7945,10.0
deposit,1,7946,10.0
deposit,2,7947,30.0
deposit,1,7948,10.0
deposit,1,7950,10.0
deposit,1,7952,10.0
deposit,2,7953,30.0
deposit,1,7954,10.0
withdrawal,2,7955,10.0
deposit,1,7956,10.0
deposit,1,7958,10.0
deposit,2,7959,30.0
deposit,1,7960,10.0
deposit,1,7962,10.0
deposit,1,7964,10.0
deposit,2,7965,30.0
deposit,1,7966,10.0
deposit,1,7968,10.0
deposit,1,7970,10.0
deposit,2,7971,30.0
deposit,1,7972,10.0
deposit,1,7974,10.0
withdrawal,2,7975,10.0
deposit,1,7976,10.0
deposit,2,7977,30.0
deposit,1,7978,10.0
deposit,1,7980,10.0
deposit,1,7982,10.0
deposit,2,7983,30.0
deposit,1,7984,10.0
withdrawal,2,7985,10.0
deposit,1,7986,10.0
deposit,1,7988,10.0
deposit,2,7989,30.0
deposit,1,7990,10.0
deposit,1,7992,10.0
deposit,1,7994,10.0
deposit,2,7995,30.0
deposit,1,7996,10.0
deposit,1,7998,10.0
deposit,1,8000,10.0
deposit,2,8001,30.0
deposit,1,8002,10.0
deposit,1,8004,10.0
withdrawal,2,8005,10.0
deposit,1,8006,10.0
deposit,2,8007,30.0
deposit,1,8008,10.0
deposit,1,8010,10.0
deposit,1,8012,10.0
deposit,2,8013,30.0
deposit,1,8014,10.0
withdrawal,2,8015,10.0
deposit,1,8016,10.0
deposit,1,8018,10.0
deposit,2,8019,30.0
deposit,1,8020,10.0
deposit,1,8022,10.0
deposit,1,8024,10.0
deposit,2,8025,30.0
deposit,1,8026,10.0
deposit,1,8028,10.0
deposit,1,8030,10.0
deposit,2,8031,30.0
deposit,1,8032,10.0
deposit,1,8034,10.0
withdrawal,2,8035,10.0
deposit,1,8036,10.0
deposit,2,8037,30.0
deposit,1,8038,10.0
deposit,1,8040,10.0
deposit,1,8042,10.0
deposit,2,8043,30.0
deposit,1,8044,10.0
withdrawal,2,8045,10.0
deposit,1,8046,10.0
deposit,1,8048,10.0
deposit,2,8049,30.0
deposit,1,8050,10.0
deposit,1,8052,10.0
deposit,1,8054,10.0
deposit,2,8055,30.0
deposit,1,8056,10.0
deposit,1,8058,10.0
deposit,1,8060,10.0
deposit,2,8061,30.0
deposit,1,8062,10.0
deposit,1,8064,10.0
withdrawal,2,8065,10.0
deposit,1,8066,10.0
deposit,2,8067,30.0
deposit,1,8068,10.0
deposit,1,8070,10.0
deposit,1,8072,10.0
deposit,2,8073,30.0
deposit,1,8074,10.0
withdrawal,2,8075,10.0
deposit,1,8076,10.0
deposit,1,8078,10.0
deposit,2,8079,30.0
deposit,1,8080,10.0
deposit,1,8082,10.0
deposit,1,8084,10.0
deposit,2,8085,30.0
deposit,1,8086,10.0
deposit,1,8088,10.0
deposit,1,8090,10.0
deposit,2,8091,30.0
deposit,1,8092,10.0
deposit,1,8094,10.0
withdrawal,2,8095,10.0
deposit,1,8096,10.0
deposit,2,8097,30.0
deposit,1,8098,10.0
deposit,1,8100,10.0
deposit,1,8102,10.0
deposit,2,8103,30.0
deposit,1,8104,10.0
withdrawal,2,8105,10.0
deposit,1,8106,10.0
deposit,1,8108,10.0
deposit,2,8109,30.0
deposit,1,8110,10.0
deposit,1,8112,10.0
deposit,1,8114,10.0
deposit,2,8115,30.0
deposit,1,8116,10.0
deposit,1,8118,10.0
deposit,1,8120,10.0
deposit,2,8121,30.0
deposit,1,8122,10.0
deposit,1,8124,10.0
withdrawal,2,8125,10.0
deposit,1,8126,10.0
deposit,2,8127,30.0
deposit,1,8128,10.0
deposit,1,8130,10.0
deposit,1,8132,10.0
deposit,2,8133,30.0
deposit,1,8134,10.0
withdrawal,2,8135,10.0
deposit,1,8136,10.0
deposit,1,8138,10.0
deposit,2,8139,30.0
deposit,1,8140,10.0
deposit,1,8142,10.0
deposit,1,8144,10.0
deposit,2,8145,30.0
deposit,1,8146,10.0
deposit,1,8148,10.0
deposit,1,8150,10.0
deposit,2,8151,30.0
deposit,1,8152,10.0
deposit,1,8154,10.0
withdrawal,2,8155,10.0
deposit,1,8156,10.0
deposit,2,8157,30.0
deposit,1,8158,10.0
deposit,1,8160,10.0
deposit,1,8162,10.0
deposit,2,8163,30.0
deposit,1,8164,10.0
withdrawal,2,8165,10.0
deposit,1,8166,10.0
deposit,1,8168,10.0
deposit,2,8169,30.0
deposit,1,8170,10.0
deposit,1,8172,10.0
deposit,1,8174,10.0
deposit,2,8175,30.0
deposit,1,8176,10.0
deposit,1,8178,10.0
deposit,1,8180,10.0
deposit,2,8181,30.0
deposit,1,8182,10.0
deposit,1,8184,10.0
withdrawal,2,8185,10.0
deposit,1,8186,10.0
deposit,2,8187,30.0
deposit,1,8188,10.0
deposit,1,8190,10.0
deposit,1,8192,10.0
deposit,2,8193,30.0
deposit,1,8194,10.0
withdrawal,2,8195,10.0
deposit,1,8196,10.0
deposit,1,8198,10.0
deposit,2,8199,30.0
deposit,1,8200,10.0
deposit,1,8202,10.0
deposit,1,8204,10.0
deposit,2,8205,30.0
deposit,1,8206,10.0
deposit,1,8208,10.0
deposit,1,8210,10.0
deposit,2,8211,30.0
deposit,1,8212,10.0
deposit,1,8214,10.0
withdrawal,2,8215,10.0
deposit,1,8216,10.0
deposit,2,8217,30.0
deposit,1,8218,10.0
deposit,1,8220,10.0
deposit,1,8222,10.0
deposit,2,8223,30.0
deposit,1,8224,10.0
withdrawal,2,8225,10.0
deposit,1,8226,10.0
deposit,1,8228,10.0
deposit,2,8229,30.0
deposit,1,8230,10.0
deposit,1,8232,10.0
deposit,1,8234,10.0
deposit,2,8235,30.0
deposit,1,8236,10.0
deposit,1,8238,10.0
deposit,1,8240,10.0
deposit,2,8241,30.0
deposit,1,8242,10.0
deposit,1,8244,10.0
withdrawal,2,8245,10.0
deposit,1,8246,10.0
deposit,2,8247,30.0
deposit,1,8248,10.0
deposit,1,8250,10.0
deposit,1,8252,10.0
deposit,2,8253,30.0
deposit,1,8254,10.0
withdrawal,2,8255,10.0
deposit,1,8256,10.0
deposit,1,8258,10.0
deposit,2,8259,30.0
deposit,1,8260,10.0
deposit,1,8262,10.0
deposit,1,8264,10.0
deposit,2,8265,30.0
deposit,1,8266,10.0
deposit,1,8268,10.0
deposit,1,8270,10.0
deposit,2,8271,30.0
deposit,1,8272,10.0
deposit,1,8274,10.0
withdrawal,2,8275,10.0
deposit,1,8276,10.0
deposit,2,8277,30.0
deposit,1,8278,10.0
deposit,1,8280,10.0
deposit,1,8282,10.0
deposit,2,8283,30.0
deposit,1,8284,10.0
withdrawal,2,8285,10.0
deposit,1,8286,10.0
deposit,1,8288,10.0
deposit,2,8289,30.0
deposit,1,8290,10.0
deposit,1,8292,10.0
deposit,1,8294,10.0
deposit,2,8295,30.0
deposit,1,8296,10.0
deposit,1,8298,10.0
deposit,1,8300,10.0
deposit,2,8301,30.0
deposit,1,8302,10.0
deposit,1,8304,10.0
withdrawal,2,8305,10.0
deposit,1,8306,10.0
deposit,2,8307,30.0
deposit,1,8308,10.0
deposit,1,8310,10.0
deposit,1,8312,10.0
deposit,2,8313,30.0
deposit,1,8314,10.0
withdrawal,2,8315,10.0
deposit,1,8316,10.0
deposit,1,8318,10.0
deposit,2,8319,30.0
deposit,1,8320,10.0
deposit,1,8322,10.0
deposit,1,8324,10.0
deposit,2,8325,30.0
deposit,1,8326,10.0
deposit,1,8328,10.0
deposit,1,8330,10.0
deposit,2,8331,30.0
deposit,1,8332,10.0
deposit,1,8334,10.0
withdrawal,2,8335,10.0
deposit,1,8336,10.0
deposit,2,8337,30.0
deposit,1,8338,10.0
deposit,1,8340,10.0
deposit,1,8342,10.0
deposit,2,8343,30.0
deposit,1,8344,10.0
withdrawal,2,8345,10.0
deposit,1,8346,10.0
deposit,1,8348,10.0
deposit,2,8349,30.0
deposit,1,8350,10.0
deposit,1,8352,10.0
deposit,1,8354,10.0
deposit,2,8355,30.0
deposit,1,8356,10.0
deposit,1,8358,10.0
deposit,1,8360,10.0
deposit,2,8361,30.0
deposit,1,8362,10.0
deposit,1,8364,10.0
withdrawal,2,8365,10.0
deposit,1,8366,10.0
deposit,2,8367,30.0
deposit,1,8368,10.0
deposit,1,8370,10.0
deposit,1,8372,10.0
deposit,2,8373,30.0
deposit,1,8374,10.0
withdrawal,2,8375,10.0
deposit,1,8376,10.0
deposit,1,8378,10.0
deposit,2,8379,30.0
deposit,1,8380,10.0
deposit,1,8382,10.0
deposit,1,8384,10.0
deposit,2,8385,30.0
deposit,1,8386,10.0
deposit,1,8388,10.0
deposit,1,8390,10.0
deposit,2,8391,30.0
deposit,1,8392,10.0
deposit,1,8394,10.0
withdrawal,2,8395,10.0
deposit,1,8396,10.0
deposit,2,8397,30.0
deposit,1,8398,10.0
deposit,1,8400,10.0
deposit,1,8402,10.0
deposit,2,8403,30.0
deposit,1,8404,10.0
withdrawal,2,8405,10.0
deposit,1,8406,10.0
deposit,1,8408,10.0
deposit,2,8409,30.0
deposit,1,8410,10.0
deposit,1,8412,10.0
deposit,1,8414,10.0
deposit,2,8415,30.0
deposit,1,8416,10.0
deposit,1,8418,10.0
deposit,1,8420,10.0
deposit,2,8421,30.0
deposit,1,8422,10.0
deposit,1,8424,10.0
withdrawal,2,8425,10.0
deposit,1,8426,10.0
deposit,2,8427,30.0
deposit,1,8428,10.0
deposit,1,8430,10.0
deposit,1,8432,10.0
deposit,2,8433,30.0
deposit,1,8434,10.0
withdrawal,2,8435,10.0
deposit,1,8436,10.0
deposit,1,8438,10.0
deposit,2,8439,30.0
deposit,1,8440,10.0
deposit,1,8442,10.0
deposit,1,8444,10.0
deposit,2,8445,30.0
deposit,1,8446,10.0
deposit,1,8448,10.0
deposit,1,8450,10.0
deposit,2,8451,30.0
deposit,1,8452,10.0
deposit,1,8454,10.0
withdrawal,2,8455,10.0
deposit,1,8456,10.0
deposit,2,8457,30.0
deposit,1,8458,10.0
deposit,1,8460,10.0
deposit,1,8462,10.0
deposit,2,8463,30.0
deposit,1,8464,10.0
withdrawal,2,8465,10.0
deposit,1,8466,10.0
deposit,1,8468,10.0
deposit,2,8469,30.0
deposit,1,8470,10.0
deposit,1,8472,10.0
deposit,1,8474,10.0
deposit,2,8475,30.0
deposit,1,8476,10.0
deposit,1,8478,10.0
deposit,1,8480,10.0
deposit,2,8481,30.0
deposit,1,8482,10.0
deposit,1,8484,10.0
withdrawal,2,8485,10.0
deposit,1,8486,10.0
deposit,2,8487,30.0
deposit,1,8488,10.0
deposit,1,8490,10.0
deposit,1,8492,10.0
deposit,2,8493,30.0
deposit,1,8494,10.0
withdrawal,2,8495,10.0
deposit,1,8496,10.0
deposit,1,8498,10.0
deposit,2,8499,30.0
deposit,1,8500,10.0
deposit,1,8502,10.0
deposit,1,8504,10.0
deposit,2,8505,30.0
deposit,1,8506,10.0
deposit,1,8508,10.0
deposit,1,8510,10.0
deposit,2,8511,30.0
deposit,1,8512,10.0
deposit,1,8514,10.0
withdrawal,2,8515,10.0
deposit,1,8516,10.0
deposit,2,8517,30.0
deposit,1,8518,10.0
deposit,1,8520,10.0
deposit,1,8522,10.0
deposit,2,8523,30.0
deposit,1,8524,10.0
withdrawal,2,8525,10.0
deposit,1,8526,10.0
deposit,1,8528,10.0
deposit,2,8529,30.0
deposit,1,8530,10.0
deposit,1,8532,10.0
deposit,1,8534,10.0
deposit,2,8535,30.0
deposit,1,8536,10.0
deposit,1,8538,10.0
deposit,1,8540,10.0
deposit,2,8541,30.0
deposit,1,8542,10.0
deposit,1,8544,10.0
withdrawal,2,8545,10.0
deposit,1,8546,10.0
deposit,2,8547,30.0
deposit,1,8548,10.0
deposit,1,8550,10.0
deposit,1,8552,10.0
deposit,2,8553,30.0
deposit,1,8554,10.0
withdrawal,2,8555,10.0
deposit,1,8556,10.0
deposit,1,8558,10.0
deposit,2,8559,30.0
deposit,1,8560,10.0
deposit,1,8562,10.0
deposit,1,8564,10.0
deposit,2,8565,30.0
deposit,1,8566,10.0
deposit,1,8568,10.0
deposit,1,8570,10.0
deposit,2,8571,30.0
deposit,1,8572,10.0
deposit,1,8574,10.0
withdrawal,2,8575,10.0
deposit,1,8576,10.0
deposit,2,8577,30.0
deposit,1,8578,10.0
deposit,1,8580,10.0
deposit,1,8582,10.0
deposit,2,8583,30.0
deposit,1,8584,10.0
withdrawal,2,8585,10.0
deposit,1,8586,10.0
deposit,1,8588,10.0
deposit,2,8589,30.0
deposit,1,8590,10.0
deposit,1,8592,10.0
deposit,1,8594,10.0
deposit,2,8595,30.0
deposit,1,8596,10.0
deposit,1,8598,10.0
deposit,1,8600,10.0
deposit,2,8601,30.0
deposit,1,8602,10.0
deposit,1,8604,10.0
withdrawal,2,8605,10.0
deposit,1,8606,10.0
deposit,2,8607,30.0
deposit,1,8608,10.0
deposit,1,8610,10.0
deposit,1,8612,10.0
deposit,2,8613,30.0
deposit,1,8614,10.0
withdrawal,2,8615,10.0
deposit,1,8616,10.0
deposit,1,8618,10.0
deposit,2,8619,30.0
deposit,1,8620,10.0
deposit,1,8622,10.0
deposit,1,8624,10.0
deposit,2,8625,30.0
deposit,1,8626,10.0
deposit,1,8628,10.0
deposit,1,8630,10.0
deposit,2,8631,30.0
deposit,1,8632,10.0
deposit,1,8634,10.0
withdrawal,2,8635,10.0
deposit,1,8636,10.0
deposit,2,8637,30.0
deposit,1,8638,10.0
deposit,1,8640,10.0
deposit,1,8642,10.0
deposit,2,8643,30.0
deposit,1,8644,10.0
withdrawal,2,8645,10.0
deposit,1,8646,10.0
deposit,1,8648,10.0
deposit,2,8649,30.0
deposit,1,8650,10.0
deposit,1,8652,10.0
deposit,1,8654,10.0
deposit,2,8655,30.0
deposit,1,8656,10.0
deposit,1,8658,10.0
deposit,1,8660,10.0
deposit,2,8661,30.0
deposit,1,8662,10.0
deposit,1,8664,10.0
withdrawal,2,8665,10.0
deposit,1,8666,10.0
deposit,2,8667,30.0
deposit,1,8668,10.0
deposit,1,8670,10.0
deposit,1,8672,10.0
deposit,2,8673,30.0
deposit,1,8674,10.0
withdrawal,2,8675,10.0
deposit,1,8676,10.0
deposit,1,8678,10.0
deposit,2,8679,30.0
deposit,1,8680,10.0
deposit,1,8682,10.0
deposit,1,8684,10.0
deposit,2,8685,30.0
deposit,1,8686,10.0
deposit,1,8688,10.0
deposit,1,8690,10.0
deposit,2,8691,30.0
deposit,1,8692,10.0
deposit,1,8694,10.0
withdrawal,2,8695,10.0
deposit,1,8696,10.0
deposit,2,8697,30.0
deposit,1,8698,10.0
deposit,1,8700,10.0
deposit,1,8702,10.0
deposit,2,8703,30.0
deposit,1,8704,10.0
withdrawal,2,8705,10.0
deposit,1,8706,10.0
deposit,1,8708,10.0
deposit,2,8709,30.0
deposit,1,8710,10.0
deposit,1,8712,10.0
deposit,1,8714,10.0
deposit,2,8715,30.0
deposit,1,8716,10.0
deposit,1,8718,10.0
deposit,1,8720,10.0
deposit,2,8721,30.0
deposit,1,8722,10.0
deposit,1,8724,10.0
withdrawal,2,8725,10.0
deposit,1,8726,10.0
deposit,2,8727,30.0
deposit,1,8728,10.0
deposit,1,8730,10.0
deposit,1,8732,10.0
deposit,2,8733,30.0
deposit,1,8734,10.0
withdrawal,2,8735,10.0
deposit,1,8736,10.0
deposit,1,8738,10.0
deposit,2,8739,30.0
deposit,1,8740,10.0
deposit,1,8742,10.0
deposit,1,8744,10.0
deposit,2,8745,30.0
deposit,1,8746,10.0
deposit,1,8748,10.0
deposit,1,8750,10.0
deposit,2,8751,30.0
deposit,1,8752,10.0
deposit,1,8754,10.0
withdrawal,2,8755,10.0
